GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME_E,IG2E001,II0E001,II0E002,II0E003,II0E004,II0E005,II0E006,II0E007,II0E008,IJ3E001,IJ3E002,IJ3E003,JIFE001,JIFE002,JIFE003,JIFE004,JIFE005,JIFE006,JIFE007,JIFE008,JIFE009,JIFE010,JIFE011,JIFE012,JIFE013,JIFE014,JIFE015,JIFE016,JIFE017,JIFE018,JIFE019,JIFE020,JIFE021,JIFE022,JIFE023,JIFE024,JIFE025,JIFE026,JIFE027,JIFE028,JIFE029,JIFE030,JIFE031,JIFE032,JIFE033,JIFE034,JIFE035,JIFE036,JIFE037,JIFE038,JIFE039,JIFE040,JIFE041,JIFE042,JIFE043,JIFE044,JIFE045,JIFE046,JIFE047,JIFE048,JIFE049,JIFE050,JIFE051,JIFE052,JIFE053,JIFE054,JIFE055,JIFE056,JIFE057,JIFE058,JIFE059,JIFE060,JIFE061,JIFE062,JIFE063,JIFE064,JIFE065,JIFE066,NAME_M,IG2M001,II0M001,II0M002,II0M003,II0M004,II0M005,II0M006,II0M007,II0M008,IJ3M001,IJ3M002,IJ3M003,JIFM001,JIFM002,JIFM003,JIFM004,JIFM005,JIFM006,JIFM007,JIFM008,JIFM009,JIFM010,JIFM011,JIFM012,JIFM013,JIFM014,JIFM015,JIFM016,JIFM017,JIFM018,JIFM019,JIFM020,JIFM021,JIFM022,JIFM023,JIFM024,JIFM025,JIFM026,JIFM027,JIFM028,JIFM029,JIFM030,JIFM031,JIFM032,JIFM033,JIFM034,JIFM035,JIFM036,JIFM037,JIFM038,JIFM039,JIFM040,JIFM041,JIFM042,JIFM043,JIFM044,JIFM045,JIFM046,JIFM047,JIFM048,JIFM049,JIFM050,JIFM051,JIFM052,JIFM053,JIFM054,JIFM055,JIFM056,JIFM057,JIFM058,JIFM059,JIFM060,JIFM061,JIFM062,JIFM063,JIFM064,JIFM065,JIFM066
"G4500410","2010",,,"South Carolina","45","Florence County","041",,,,,,,,,,,,,,,,,"Florence County, South Carolina",1760,137088,135390,104367,30464,559,110,449,1698,137088,135390,1698,136487,33771,29335,11932,1106,0,15099,1198,0,1217,530,0,48,181,0,458,3219,30169,20404,13692,1551,75,3841,787,458,1083,166,0,644,0,0,273,8682,54691,36674,27881,2888,1241,3802,411,451,6354,1272,464,128,2609,373,49,1459,11663,17856,4636,253,0,4383,0,0,13057,0,2731,3713,2812,0,280,3521,163,"Florence County, South Carolina",-1,0,426,3746,3741,393,134,375,426,0,426,426,699,151,1454,1991,691,296,1736,1136,296,615,472,296,82,237,296,409,1326,151,1785,2211,1033,117,1011,731,654,602,171,296,541,296,296,226,1799,483,2093,2338,1195,586,1213,330,401,1316,593,372,186,997,292,67,526,1809,320,906,196,296,889,296,296,929,296,807,859,799,296,204,723,164
"G4500450","2010",,,"South Carolina","45","Greenville County","045",,,,,,,,,,,,,,,,,"Greenville County, South Carolina",5521,452859,417186,233071,177696,6419,2161,4258,35673,452859,417186,35673,448026,109045,93622,55995,3255,316,32435,1621,0,5095,840,0,331,1135,0,2789,10328,102694,69775,49698,8078,709,10506,730,54,2356,731,128,246,169,0,1082,30563,180001,130139,106959,10024,4243,6237,1456,1220,13323,2942,1345,402,2330,670,189,5445,36539,56286,14572,276,53,14243,0,0,41301,0,9364,14259,2448,0,931,14299,413,"Greenville County, South Carolina",-1,0,3581,7875,8346,2707,2021,1799,3581,0,3581,3581,1722,910,3231,4093,1343,428,3662,1482,296,1705,487,296,358,630,296,1504,2603,939,3374,3573,1518,585,1801,608,92,863,467,214,247,242,296,605,3202,1046,3099,3711,1995,1253,1407,956,595,1835,904,598,266,898,474,181,1052,3097,1053,1876,226,88,1869,296,296,1943,296,1368,1951,741,296,427,1708,426
"G4500470","2010",,,"South Carolina","45","Greenwood County","047",,,,,,,,,,,,,,,,,"Greenwood County, South Carolina",818,69703,66794,50173,15955,666,126,540,2909,69703,66794,2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood County, South Carolina",-1,0,1212,2573,2612,545,235,481,1212,0,1212,1212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4500510","2010",,,"South Carolina","45","Horry County","051",,,,,,,,,,,,,,,,,"Horry County, South Carolina",3215,270430,250526,105736,143279,1511,291,1220,19904,270430,250526,19904,267955,54325,43175,17100,2346,260,22634,835,0,1852,300,0,0,97,0,1455,9298,59232,31931,23495,2483,110,5169,456,218,1702,953,0,60,273,0,416,25599,109130,70603,53226,7147,2636,5513,1315,766,12366,3429,889,759,2241,600,156,4292,26161,45268,7489,298,0,7191,0,0,37578,0,11953,8343,2394,0,1347,13541,201,"Horry County, South Carolina",-1,0,2913,4647,4529,745,299,634,2913,0,2913,2913,1483,284,2961,2388,935,309,3049,588,296,1224,333,296,296,126,296,1175,2835,1345,2866,2710,962,131,1379,375,297,945,695,296,99,356,296,408,2810,1026,3162,3401,1296,1104,1365,764,501,2052,1312,477,759,988,337,120,1342,2661,1131,1285,316,296,1299,296,296,1524,296,1767,1180,697,296,497,1983,197
"G4500570","2010",,,"South Carolina","45","Lancaster County","057",,,,,,,,,,,,,,,,,"Lancaster County, South Carolina",1065,76889,74718,48175,26060,483,308,175,2171,76889,74718,2171,76315,17855,15819,6791,590,126,7642,670,0,1433,529,0,176,462,0,266,603,15394,10193,7485,332,0,2169,207,0,474,141,0,200,0,0,133,4727,31511,19941,15797,1349,718,1510,275,292,4883,1395,473,0,641,752,346,1276,6687,11555,2584,179,0,2405,0,0,8971,0,1873,3071,755,0,337,2935,0,"Lancaster County, South Carolina",-1,0,645,2603,2576,469,425,170,645,0,645,645,722,4,890,1464,612,209,1222,555,296,802,477,296,277,683,296,256,388,686,1320,1282,286,296,716,194,296,362,175,296,244,296,296,215,1118,656,1783,1770,725,457,540,235,230,1277,713,392,296,403,677,371,575,1459,776,616,184,296,602,296,296,877,296,774,715,375,296,216,578,296
"G4500590","2010",,,"South Carolina","45","Laurens County","059",,,,,,,,,,,,,,,,,"Laurens County, South Carolina",803,66500,64651,51129,13288,234,31,203,1849,66500,64651,1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laurens County, South Carolina",-1,0,651,1906,1864,217,71,204,651,0,651,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4500630","2010",,,"South Carolina","45","Lexington County","063",,,,,,,,,,,,,,,,,"Lexington County, South Carolina",3395,263406,250190,160701,85387,4102,315,3787,13216,263406,250190,13216,260073,64297,57189,34193,2755,0,17047,3194,0,3259,1269,0,149,310,0,1531,3849,55711,35246,26500,3807,0,4382,480,77,2789,1049,0,318,229,126,1067,17676,110086,83374,69714,5298,1019,3199,3076,1068,9287,2300,765,60,2118,1375,302,2367,17425,29979,6599,307,0,6292,0,0,23265,93,7088,5432,854,0,625,9173,115,"Lexington County, South Carolina",-1,0,1755,4310,4248,988,405,975,1755,0,1755,1755,1433,149,1506,3143,1256,296,2882,2079,296,966,711,296,208,378,296,680,1286,1709,2329,2323,1427,296,1211,394,133,903,615,296,234,227,125,531,2502,1642,2711,3311,1299,501,1169,1329,667,1406,711,375,103,833,606,251,707,2483,1395,1278,247,296,1246,296,296,1647,158,1241,1090,362,296,302,1193,148
"G4500730","2010",,,"South Carolina","45","Oconee County","073",,,,,,,,,,,,,,,,,"Oconee County, South Carolina",979,74359,71785,42666,28723,396,101,295,2574,74359,71785,2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oconee County, South Carolina",-1,0,883,3339,3555,295,173,252,883,0,883,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4500750","2010",,,"South Carolina","45","Orangeburg County","075",,,,,,,,,,,,,,,,,"Orangeburg County, South Carolina",1320,92346,90954,74638,15959,357,0,357,1392,92346,90954,1392,91572,21715,17369,8486,352,87,8245,199,0,2816,1465,0,28,182,0,1141,1530,21168,13626,8973,1009,14,3340,290,0,1057,532,0,11,0,0,514,6485,34982,20005,15497,1338,534,1725,344,567,5560,1496,381,17,1411,535,9,1711,9417,13707,4155,0,65,4090,0,0,9552,0,1675,1966,2627,0,146,3138,0,"Orangeburg County, South Carolina",-1,0,554,2895,2871,290,296,290,554,0,554,554,910,295,1566,1879,329,144,1716,319,296,1311,1002,296,48,234,296,801,766,511,1121,1260,507,21,923,257,296,495,321,296,19,296,296,393,1039,567,2131,1880,558,306,642,289,410,1380,705,263,26,833,431,15,742,1724,390,898,296,117,888,296,296,960,296,609,630,705,296,142,786,296
"G4500770","2010",,,"South Carolina","45","Pickens County","077",,,,,,,,,,,,,,,,,"Pickens County, South Carolina",1508,119217,113648,74878,37654,1116,71,1045,5569,119217,113648,5569,118849,24355,21151,13826,749,0,6520,56,0,1296,241,0,69,60,0,926,1908,34351,26034,21308,1925,0,2593,159,49,1714,452,0,157,653,78,374,6603,43956,30894,24878,2377,1746,1533,293,67,5626,1527,622,365,1301,264,358,1189,7436,16187,4025,46,56,3923,0,0,12041,0,3034,4158,697,0,323,3829,121,"Pickens County, South Carolina",-1,0,1208,3334,3210,879,132,864,1208,0,1208,1208,608,508,1209,1848,539,296,1501,95,296,615,394,296,119,98,296,417,908,1034,2000,1989,687,296,1019,222,78,862,593,296,206,562,133,295,1644,833,1985,2154,934,685,678,342,110,1187,772,392,339,733,264,327,465,1484,386,1156,81,95,1161,296,296,1157,296,919,1073,424,296,269,873,205
"G4500790","2010",,,"South Carolina","45","Richland County","079",,,,,,,,,,,,,,,,,"Richland County, South Carolina",4681,385745,365488,220397,136976,8115,1850,6265,20257,385745,365488,20257,363811,87341,78458,40389,3635,0,27871,6563,0,4122,1054,0,106,1196,0,1766,4761,103625,75694,55430,8269,0,8366,3249,380,4617,1733,152,137,1142,96,1357,23314,136689,96892,78447,4731,2074,5561,4408,1671,16923,3486,1133,158,2454,2817,751,6124,22874,36156,7470,150,0,7320,0,0,28565,0,7288,4286,2861,0,1026,13104,121,"Richland County, South Carolina",-1,0,2538,6326,5998,1627,750,1521,2538,0,2538,2538,4500,613,1996,3451,1155,296,3767,1534,296,1121,793,296,123,582,296,794,1566,2920,3449,3660,1328,296,1725,1220,342,1242,874,173,162,643,159,556,2810,2023,3448,3961,1223,769,1519,1502,721,2344,799,563,153,1069,907,403,1339,2426,820,1359,165,296,1353,296,296,1418,296,1408,997,729,296,405,1444,149
"G4500830","2010",,,"South Carolina","45","Spartanburg County","083",,,,,,,,,,,,,,,,,"Spartanburg County, South Carolina",3605,284713,265204,182506,80572,2126,556,1570,19509,284713,265204,19509,280453,69326,56847,31135,3351,650,21150,561,0,2923,1085,139,148,0,0,1551,9556,60627,34917,25312,2854,226,6134,312,79,3046,845,168,323,478,52,1180,22664,113791,77775,64908,6124,2733,3135,430,445,12794,2625,1660,356,3769,330,201,3853,23222,36709,9918,488,0,9430,0,0,26657,0,5805,9728,3148,0,883,7093,134,"Spartanburg County, South Carolina",-1,0,2370,5036,5078,788,538,649,2370,0,2370,2370,1674,428,2677,2836,1179,647,3018,412,296,991,633,114,181,296,296,737,2444,996,2510,2141,998,336,1487,264,132,901,438,193,286,450,90,657,2499,1644,3509,3692,1313,894,819,298,275,1861,661,824,333,1323,366,191,978,3123,844,1566,373,296,1525,296,296,1736,296,1270,1488,1130,296,426,1120,157
"G4500850","2010",,,"South Carolina","45","Sumter County","085",,,,,,,,,,,,,,,,,"Sumter County, South Carolina",1356,107570,104724,69614,33254,1856,0,1856,2846,107570,104724,2846,104050,28365,23553,6894,634,0,12507,3518,0,2373,0,0,26,1374,0,973,2439,22962,14020,6266,1014,152,4923,1665,0,2321,693,0,217,709,62,640,6621,38635,24399,16021,1068,848,3583,2335,544,5668,343,99,140,1526,1096,184,2280,8568,14088,2981,0,0,2906,75,0,10796,0,1841,2385,1904,0,463,4203,311,"Sumter County, South Carolina",-1,0,831,2954,2975,806,296,806,831,0,831,831,1160,569,1843,1681,414,296,2135,1528,296,1147,296,296,46,1086,296,884,1584,1024,1459,1425,685,238,1330,760,296,748,569,296,266,443,109,477,1315,633,1878,2048,463,414,1327,666,350,1197,214,114,158,683,601,182,645,1630,223,985,296,296,963,121,296,976,296,619,608,610,296,258,786,289
"G4500910","2010",,,"South Carolina","45","York County","091",,,,,,,,,,,,,,,,,"York County, South Carolina",2766,226971,218605,95584,120406,2615,698,1917,8366,226971,218605,8366,225117,57767,51048,34892,2354,0,13610,192,0,1869,83,0,0,73,0,1713,4850,48177,30531,23435,2740,0,3664,517,175,1841,796,0,97,245,0,703,15805,94349,73462,64112,4306,1973,1983,496,592,6111,1170,566,122,1032,41,358,2822,14776,24824,6063,258,0,5763,42,0,18761,0,5534,6158,1569,0,364,5136,0,"York County, South Carolina",-1,0,1629,4722,4822,1237,852,880,1629,0,1629,1629,1131,158,1782,3507,1063,296,3097,326,296,886,137,296,296,118,296,877,1469,1112,2057,2426,1044,296,1475,416,207,759,503,296,156,286,296,645,2095,966,3311,3344,1246,1064,825,482,429,1197,423,320,149,535,71,241,837,2826,723,949,176,296,947,70,296,1092,296,902,1066,485,296,281,827,296
"G4600990","2010",,,"South Dakota","46","Minnehaha County","099",,,,,,,,,,,,,,,,,"Minnehaha County, South Dakota",2601,169987,158583,101658,56116,809,27,782,11404,169987,158583,11404,166283,42460,35380,24312,3151,0,7594,323,0,3877,760,0,52,59,0,3006,3203,42370,32274,26001,4223,50,1473,438,89,2024,892,0,200,183,0,749,8072,63991,50809,43301,4814,146,1376,656,516,7267,2221,94,212,1543,596,164,2437,5915,17462,3567,237,63,3223,0,44,13895,13,2190,5484,936,25,869,4378,0,"Minnehaha County, South Dakota",-1,0,2032,3679,3415,310,54,305,2032,0,2032,2032,1112,273,2143,2183,1142,223,1461,302,223,1370,574,223,87,97,223,1315,1796,1034,2015,1989,1034,89,567,434,151,659,460,223,199,239,223,435,1918,1018,2188,2711,1274,122,650,351,535,1583,696,95,188,1017,509,198,927,1618,553,707,200,86,731,223,72,783,22,854,1045,475,40,366,853,223
"G4601030","2010",,,"South Dakota","46","Pennington County","103",,,,,,,,,,,,,,,,,"Pennington County, South Dakota",1571,101348,100437,58326,40567,1544,44,1500,911,101348,100437,911,97596,24248,20613,9873,1209,0,7209,2322,0,2407,595,0,0,307,0,1505,1228,20693,14121,9663,1116,0,961,2318,63,1113,195,0,0,71,0,847,5459,39454,27162,19521,3078,981,1146,1073,1363,5761,1024,161,163,918,901,110,2484,6531,13201,2076,34,0,2042,0,0,11125,0,2042,3549,870,0,584,4080,0,"Pennington County, South Dakota",-1,0,442,2714,2818,616,72,618,442,0,442,442,1218,395,1524,1479,817,223,1924,1044,223,957,613,223,223,245,223,902,1097,1046,1367,1308,494,223,501,989,114,521,193,223,223,129,223,431,1000,857,1780,1727,944,410,630,546,640,1109,650,192,183,520,533,130,684,1731,640,564,56,223,535,223,223,769,223,814,804,556,223,271,897,223
"G4700010","2010",,,"Tennessee","47","Anderson County","001",,,,,,,,,,,,,,,,,"Anderson County, Tennessee",1045,75160,72064,45700,25426,938,75,863,3096,75160,72064,3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Tennessee",-1,0,898,2310,2398,767,166,766,898,0,898,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4700090","2010",,,"Tennessee","47","Blount County","009",,,,,,,,,,,,,,,,,"Blount County, Tennessee",1570,123119,120016,79196,40076,744,133,611,3103,123119,120016,3103,122401,27410,24682,15969,1417,0,6713,583,0,1740,241,0,0,363,0,1136,988,22982,14828,10996,1599,0,1932,301,0,1229,543,49,276,0,0,361,6925,52274,39183,31792,2756,761,2621,1011,242,5616,1127,150,344,1424,442,56,2073,7475,19735,4199,113,62,4024,0,0,15400,0,3085,4953,652,0,100,6610,136,"Blount County, Tennessee",-1,0,1141,4061,3525,443,224,357,1141,0,1141,1141,812,209,1209,1905,862,287,1607,719,287,824,237,287,287,395,287,696,864,1255,1583,1730,1070,287,813,372,287,601,420,81,354,287,287,288,1630,1203,1869,2026,876,388,1056,661,227,1209,478,168,383,857,313,94,654,1519,776,892,110,102,899,287,287,1022,287,944,994,371,287,167,944,192
"G4700110","2010",,,"Tennessee","47","Bradley County","011",,,,,,,,,,,,,,,,,"Bradley County, Tennessee",1225,99078,94682,61437,31666,1579,469,1110,4396,99078,94682,4396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bradley County, Tennessee",-1,0,1172,3018,3046,970,477,793,1172,0,1172,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4700370","2010",,,"Tennessee","47","Davidson County","037",,,,,,,,,,,,,,,,,"Davidson County, Tennessee",7919,628133,554004,331068,216330,6606,994,5612,74129,628133,554004,74129,618801,136290,118241,55479,7135,224,54684,719,0,8801,2366,0,130,230,0,6075,9248,184284,122104,87099,15180,364,17815,1313,333,8073,2580,84,1371,509,68,3461,54107,233044,164472,128949,16643,3377,12639,1145,1719,21142,6685,1204,497,4748,591,883,6534,47430,65183,19182,1592,104,17274,0,212,44028,162,13911,12514,4408,0,1113,11920,1973,"Davidson County, Tennessee",-1,0,4713,6954,7246,1846,693,1738,4713,0,4713,4713,3482,352,3219,4120,1869,260,4836,484,287,2262,915,287,152,374,287,2003,2261,1180,4389,4680,2142,287,2576,1017,356,1945,888,137,729,392,113,1352,3907,2646,4868,5426,2001,1174,1807,547,585,2205,1267,441,312,1035,344,479,1383,4326,1269,2203,642,125,2107,287,339,2464,181,2112,1905,1043,287,490,1554,1029
"G4700590","2010",,,"Tennessee","47","Greene County","059",,,,,,,,,,,,,,,,,"Greene County, Tennessee",975,68797,68223,45481,22306,436,0,436,574,68797,68223,574,68098,14165,13246,5217,356,0,7581,92,0,550,38,186,0,0,0,326,369,13212,9189,5471,946,249,2435,88,0,606,216,0,85,180,0,125,3417,29180,20240,14840,1567,1529,1872,123,309,4407,741,401,340,653,229,182,1861,4533,11541,3190,134,90,2966,0,0,8351,0,1389,2255,1656,0,127,2924,0,"Greene County, Tennessee",-1,0,649,3002,3021,346,287,346,650,0,649,650,828,1185,1331,1334,250,287,1938,109,287,383,64,304,287,287,287,239,576,1138,1212,1102,560,378,886,107,287,402,207,287,138,279,287,186,915,1426,1674,1574,634,849,908,144,241,1161,565,302,273,413,211,168,773,1213,1281,1016,163,154,936,287,287,1143,287,559,600,797,287,142,867,287
"G4700650","2010",,,"Tennessee","47","Hamilton County","065",,,,,,,,,,,,,,,,,"Hamilton County, Tennessee",4250,337294,321577,198748,120406,2423,911,1512,15717,337294,321577,15717,334144,72099,65869,37003,2313,67,25689,548,249,2809,1049,0,296,461,0,1003,3421,76663,53120,36092,6097,57,10432,442,0,2791,1363,0,459,168,37,764,20752,136210,101214,82502,7126,1951,7870,1255,510,12765,2755,889,629,4044,643,0,3805,22231,49172,12971,1049,359,11563,0,0,35881,0,9028,10853,3042,0,704,12254,320,"Hamilton County, Tennessee",-1,0,2453,5191,5294,896,682,556,2453,0,2453,2453,1285,1013,1597,3873,941,112,3823,536,344,1070,666,287,408,426,287,526,1254,1328,3078,2869,1644,100,2268,311,287,811,646,287,341,222,60,406,2606,1324,3004,3457,1398,757,1399,597,357,1913,798,427,500,1399,498,287,930,3228,802,1718,686,319,1766,287,287,1729,287,1274,1498,1004,287,460,1553,338
"G4700930","2010",,,"Tennessee","47","Knox County","093",,,,,,,,,,,,,,,,,"Knox County, Tennessee",5131,433108,414329,270054,142083,2192,240,1952,18779,433108,414329,18779,427009,94279,82602,51941,6458,70,23591,542,0,6842,2249,0,471,596,0,3526,4835,106651,80548,61101,9648,0,8723,973,103,3918,1907,0,153,213,0,1645,22185,170109,131277,106283,12313,2657,8043,923,1058,16945,4824,1412,413,3798,864,122,5512,21887,55970,12435,510,62,11863,0,0,43197,0,14547,11613,3087,0,466,13484,338,"Knox County, Tennessee",-1,0,2472,6152,6312,731,286,654,2472,0,2472,2472,4568,767,2521,3455,2121,114,3086,355,287,1691,1247,287,391,577,287,1101,1848,3400,3714,3814,1731,287,1835,476,122,1130,839,287,224,227,287,774,2534,1563,3442,3937,2042,773,1414,550,649,1775,1319,664,295,887,490,151,983,2724,745,1646,375,101,1665,287,287,1761,287,1689,1505,916,287,375,1406,292
"G4701130","2010",,,"Tennessee","47","Madison County","113",,,,,,,,,,,,,,,,,"Madison County, Tennessee",1239,98395,94466,69413,24231,822,0,822,3929,98395,94466,3929,96885,23591,21750,10471,1378,0,9121,780,0,1165,0,0,0,278,0,887,676,23254,14599,9272,1472,90,3505,260,0,1530,550,178,299,85,0,418,7125,37790,28075,21821,2270,1047,2272,254,411,3495,655,231,346,836,123,132,1172,6220,12250,3039,166,0,2873,0,0,9211,0,1842,3001,1024,0,203,3141,0,"Madison County, Tennessee",-1,0,1365,3136,2853,517,287,517,1365,0,1365,1365,861,5,873,2149,666,287,2224,657,287,748,287,287,287,425,287,628,474,650,1273,1359,829,154,1217,270,287,712,404,295,320,151,287,262,1291,612,1776,2086,749,559,912,309,327,969,391,294,263,434,206,206,572,1451,542,795,180,287,759,287,287,861,287,681,861,480,287,190,793,287
"G4701190","2010",,,"Tennessee","47","Maury County","119",,,,,,,,,,,,,,,,,"Maury County, Tennessee",988,81141,79000,48935,29775,290,0,290,2141,81141,79000,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maury County, Tennessee",-1,0,792,3115,3074,302,287,302,792,0,792,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4701250","2010",,,"Tennessee","47","Montgomery County","125",,,,,,,,,,,,,,,,,"Montgomery County, Tennessee",2054,173307,164310,66600,91268,6442,1351,5091,8997,173307,164310,8997,164648,48080,39882,13826,3592,0,9094,13370,0,7274,169,0,0,5442,0,1663,924,44812,30452,13783,2496,71,3053,10769,280,5377,493,0,110,3188,0,1586,8983,58072,40535,26447,2630,684,2023,8063,688,9421,927,298,296,469,3222,237,3972,8116,13684,3581,238,0,3285,58,0,10021,0,1509,1325,1133,0,125,5929,82,"Montgomery County, Tennessee",-1,0,1360,4614,4747,1117,617,1086,1360,0,1360,1360,1321,292,2276,2585,1423,287,2694,2539,287,2048,200,287,287,1857,287,767,610,1270,2615,2825,1173,122,1033,2093,336,1560,417,287,181,1296,287,679,2057,1081,1859,2249,839,378,868,1404,563,1587,407,280,247,414,986,268,1007,1614,607,970,226,287,936,99,287,1112,287,629,478,752,287,149,1010,133
"G4701410","2010",,,"Tennessee","47","Putnam County","141",,,,,,,,,,,,,,,,,"Putnam County, Tennessee",927,72564,69126,45194,23352,580,210,370,3438,72564,69126,3438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Putnam County, Tennessee",-1,0,934,2771,2818,434,252,343,934,0,934,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4701470","2010",,,"Tennessee","47","Robertson County","147",,,,,,,,,,,,,,,,,"Robertson County, Tennessee",1001,66469,63276,44280,18922,74,0,74,3193,66469,63276,3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Tennessee",-1,0,1148,2754,2508,90,287,90,1148,0,1148,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4701490","2010",,,"Tennessee","47","Rutherford County","149",,,,,,,,,,,,,,,,,"Rutherford County, Tennessee",3045,263740,247434,145664,98290,3480,907,2573,16306,263740,247434,16306,261337,68784,60517,38785,2878,0,18168,686,0,4409,620,0,155,1189,0,2445,3858,73362,52417,39196,5726,111,6737,546,101,2817,1278,0,168,165,236,970,18128,98028,74211,62611,5449,1180,4089,601,281,9944,2269,330,0,1538,1175,268,4364,13873,21163,5276,293,80,4857,46,0,15887,0,4002,3525,1665,0,583,6112,0,"Rutherford County, Tennessee",-1,0,1997,6332,5732,1212,749,941,1997,0,1997,1997,931,293,1887,3667,1028,287,3411,615,287,1440,512,287,251,861,287,1039,1404,1118,2602,2864,1271,188,1844,443,115,874,581,287,168,185,315,565,2752,1359,2861,3059,1493,607,1296,365,273,1564,832,204,287,728,845,230,922,2490,702,1104,228,130,1070,79,287,1246,287,1006,964,979,287,377,1247,287
"G4701550","2010",,,"Tennessee","47","Sevier County","155",,,,,,,,,,,,,,,,,"Sevier County, Tennessee",990,90072,86698,42404,42539,1755,0,1755,3374,90072,86698,3374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Tennessee",-1,0,1441,3622,3666,1457,287,1457,1441,0,1441,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"G4701570","2010",,,"Tennessee","47","Shelby County","157",,,,,,,,,,,,,,,,,"Shelby County, Tennessee",10812,929030,870062,563359,300373,6330,1026,5304,58968,929030,870062,58968,916180,242301,209349,105850,7435,8929,83815,3320,0,19230,2948,440,4049,752,61,10980,13722,220141,142891,99243,10114,2579,29329,1475,151,11139,2868,0,1930,518,0,5823,66111,360151,258217,206012,17117,7241,19870,3313,4664,33875,10443,2620,760,7343,1569,1177,9963,68059,93587,23374,1972,144,21138,0,120,69446,0,17258,15514,10440,45,1055,25134,767,"Shelby County, Tennessee",-1,0,4617,10641,10511,1605,771,1500,4617,0,4617,4617,2867,1411,5161,6590,1701,3025,5989,2024,287,3863,1271,448,1717,446,102,3366,3912,1221,4497,4369,1763,1279,3206,761,245,1775,911,287,779,382,287,1480,4105,1298,5997,6657,2433,1510,2549,1035,1031,3308,1898,883,570,1544,647,558,1707,4522,2044,2422,675,231,2365,287,195,2825,287,1770,1731,1813,75,495,2190,491
"G4701630","2010",,,"Tennessee","47","Sullivan County","163",,,,,,,,,,,,,,,,,"Sullivan County, Tennessee",2133,156794,154640,93494,60670,476,68,408,2154,156794,154640,2154,154194,32891,29407,15012,953,0,13144,234,64,1413,368,0,93,130,0,822,2071,27283,18416,12912,1370,82,3809,243,0,882,107,60,466,0,0,249,7985,66151,47109,35484,2850,1540,5836,610,789,8484,1650,394,804,2136,423,144,2933,10558,27869,5469,141,0,5328,0,0,22400,60,5101,7785,1962,0,823,6669,0,"Sullivan County, Tennessee",-1,0,783,3649,3612,375,147,362,783,0,783,783,1156,573,1300,2167,629,287,2027,302,125,646,349,287,155,155,287,467,1023,961,1950,1703,638,146,1216,241,287,549,134,117,453,287,287,259,1818,715,2463,2628,830,616,1465,385,522,1612,788,311,507,764,408,175,874,1708,809,902,177,287,900,287,287,1138,103,1082,1408,699,287,539,1171,287
